OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,GEOID10,CT10,LABEL,Shape_STAr,Shape_STLe,GEOID_INT,GEO_id,GEO_id2,GEO_displa,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,YEAR,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,Shape_Leng,WeaponLaws,AllCrimes,X,Y
85,0,84,85,6037575801,575801,5758.01,4670312.924,8614.279399,6037575801,1400000US06037575801,6037575801,"Census Tract 5758.01, Los Angeles County, California",2174,1507,160,7,64,0,292,144,35037,101,32,128,6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8614.279399,0,0,-118.2023274,33.77917189
86,5,85,86,6037294830,294830,2948.3,9536754.444,13691.46103,6037294830,1400000US06037294830,6037294830,"Census Tract 2948.30, Los Angeles County, California",3908,2317,82,252,82,0,1025,150,43784,172,42,95,22,2016,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13691.46103,0,5,-118.2670232,33.77294821
87,0,86,87,6037294510,294510,2945.1,5578850.225,9841.680985,6037294510,1400000US06037294510,6037294510,"Census Tract 2945.10, Los Angeles County, California",5023,3146,21,345,39,17,1257,198,50856,117,98,313,52,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9841.680985,0,0,-118.2717062,33.78659259
88,5,87,88,6037294900,294900,2949,6938699.847,13623.82691,6037294900,1400000US06037294900,6037294900,"Census Tract 2949, Los Angeles County, California",3661,2208,46,202,45,0,964,196,47408,149,53,214,0,2016,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13623.82691,0,5,-118.2774575,33.7748751
89,1,88,89,6037296210,296210,2962.1,6023425.479,9602.756931,6037296210,1400000US06037296210,6037296210,"Census Tract 2962.10, Los Angeles County, California",2705,1361,331,0,37,0,783,193,42524,116,99,66,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9602.756931,1,1,-118.283965,33.74761866
90,0,89,90,6037294810,294810,2948.1,3449897.046,7567.768435,6037294810,1400000US06037294810,6037294810,"Census Tract 2948.10, Los Angeles County, California",4315,2793,71,77,0,0,1297,77,44356,181,71,178,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7567.768435,0,0,-118.2715067,33.7795313
91,2,90,91,6037577501,577501,5775.01,9151678.584,24900.54548,6037577501,1400000US06037577501,6037577501,"Census Tract 5775.01, Los Angeles County, California",3516,3087,18,0,296,0,6,109,162210,0,43,115,76,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24900.54548,0,2,-118.1228426,33.75541459
92,0,91,92,6037575201,575201,5752.01,6099517.308,10557.12504,6037575201,1400000US06037575201,6037575201,"Census Tract 5752.01, Los Angeles County, California",4677,1770,903,183,994,42,480,305,45985,185,90,220,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10557.12504,0,0,-118.176807,33.78649217
93,1,92,93,6037575202,575202,5752.02,4350140.504,9234.07327,6037575202,1400000US06037575202,6037575202,"Census Tract 5752.02, Los Angeles County, California",5076,2629,333,124,1199,0,431,360,42351,62,65,272,14,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9234.07327,0,1,-118.1704725,33.78587194
94,13,93,94,6037296300,296300,2963,11439690.85,17040.11322,6037296300,1400000US06037296300,6037296300,"Census Tract 2963, Los Angeles County, California",4792,2701,148,18,949,11,587,378,96990,59,38,213,59,2016,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,17040.11322,0,13,-118.3012866,33.75459335
95,0,94,95,6037990300,990300,9903,612982.3945,3470.500943,6037990300,1400000US06037990300,6037990300,"Census Tract 9903, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,12,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470.500943,0,0,-118.1624473,33.74147507
96,4,95,96,6037980033,980033,9800.33,131780242.4,202492.5115,6037980033,1400000US06037980033,6037980033,"Census Tract 9800.33, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,12,0,0,2016,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,202492.5115,0,4,-118.2161634,33.75924862
97,0,96,97,6037980031,980031,9800.31,156965404.8,211109.8806,6037980031,1400000US06037980031,6037980031,"Census Tract 9800.31, Los Angeles County, California",1124,580,270,18,44,16,130,66,0,10,28,27,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211109.8806,0,0,-118.265205,33.74179327
98,37,97,98,6037670405,670405,6704.05,16140626.78,22059.88348,6037670405,1400000US06037670405,6037670405,"Census Tract 6704.05, Los Angeles County, California",3012,1698,36,0,1172,0,13,93,137655,7,20,102,60,2016,2,0,0,6,0,0,5,0,0,0,1,2,10,2,0,0,6,3,22059.88348,0,37,-118.374904,33.7671063
99,137,98,99,6037670702,670702,6707.02,73042069.27,61419.3625,6037670702,1400000US06037670702,6037670702,"Census Tract 6707.02, Los Angeles County, California",5367,4246,26,0,520,0,47,528,215052,33,76,16,46,2016,5,0,2,21,4,2,27,0,8,0,1,8,26,4,0,0,15,12,61419.3625,2,137,-118.3263039,33.75193011
100,24,99,100,6037670500,670500,6705,83384072.59,48017.08674,6037670500,1400000US06037670500,6037670500,"Census Tract 6705, Los Angeles County, California",1760,1319,12,3,298,0,22,106,338806,14,16,71,9,2016,1,1,1,2,0,0,5,0,0,0,1,0,6,1,0,0,1,5,48017.08674,0,24,-118.3471754,33.76001875
101,0,100,101,6037651302,651302,6513.02,25800531.39,31456.90098,6037651302,1400000US06037651302,6037651302,"Census Tract 6513.02, Los Angeles County, California",6288,4946,141,0,723,0,129,349,143341,45,83,118,39,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31456.90098,0,0,-118.3712165,33.8068056
102,2,101,102,6037575402,575402,5754.02,3485864.391,7932.483862,6037575402,1400000US06037575402,6037575402,"Census Tract 5754.02, Los Angeles County, California",4288,2945,341,119,167,0,672,44,47508,100,67,236,36,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7932.483862,0,2,-118.191556,33.78623128
103,2,102,103,6037573002,573002,5730.02,3493340.046,7924.941166,6037573002,1400000US06037573002,6037573002,"Census Tract 5730.02, Los Angeles County, California",3731,2432,613,0,109,0,472,105,43410,105,80,268,28,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7924.941166,0,2,-118.1915566,33.79348891
104,0,103,104,6037577200,577200,5772,10747128.05,15789.17598,6037577200,1400000US06037577200,6037577200,"Census Tract 5772, Los Angeles County, California",5374,4428,291,0,330,0,114,211,96169,0,35,315,42,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15789.17598,0,0,-118.1491769,33.76250297
105,1,104,105,6037573402,573402,5734.02,31883263.82,34508.59841,6037573402,1400000US06037573402,6037573402,"Census Tract 5734.02, Los Angeles County, California",6853,3899,876,21,1343,65,291,358,67061,144,149,643,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34508.59841,0,1,-118.1691551,33.80170331
106,1,105,106,6037575802,575802,5758.02,3454989.848,7901.935656,6037575802,1400000US06037575802,6037575802,"Census Tract 5758.02, Los Angeles County, California",5315,2904,427,178,371,111,965,359,43256,137,86,329,25,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7901.935656,0,1,-118.1972192,33.7789669
107,3,106,107,6037573403,573403,5734.03,18212497.95,24162.47975,6037573403,1400000US06037573403,6037573403,"Census Tract 5734.03, Los Angeles County, California",3256,1917,314,0,828,0,75,122,131664,6,53,317,42,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24162.47975,1,3,-118.1589711,33.79861238
108,1,107,108,6037575500,575500,5755,14814556.74,17639.53926,6037575500,1400000US06037575500,6037575500,"Census Tract 5755, Los Angeles County, California",43,21,0,0,0,0,22,0,20456,0,12,0,3,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17639.53926,0,1,-118.2149789,33.78651787
109,0,108,109,6037574202,574202,5742.02,14609057.1,19977.90293,6037574202,1400000US06037574202,6037574202,"Census Tract 5742.02, Los Angeles County, California",2116,1557,114,0,48,8,195,194,76105,10,31,163,14,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19977.90293,0,0,-118.1432272,33.80131475
110,0,109,110,6037574201,574201,5742.01,13936965.72,15839.75921,6037574201,1400000US06037574201,6037574201,"Census Tract 5742.01, Los Angeles County, California",3123,2328,116,10,343,0,180,146,100254,27,55,112,62,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15839.75921,0,0,-118.1296386,33.80330049
111,0,110,111,6037574601,574601,5746.01,13959552.48,19413.37644,6037574601,1400000US06037574601,6037574601,"Census Tract 5746.01, Los Angeles County, California",2206,1256,150,0,428,16,115,241,0,0,91,1859,57,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19413.37644,0,0,-118.1148131,33.78379943
112,18,111,112,6037670406,670406,6704.06,12791222.34,14613.87379,6037670406,1400000US06037670406,6037670406,"Census Tract 6704.06, Los Angeles County, California",1950,944,112,0,830,0,0,64,165265,8,21,17,13,2016,0,0,0,2,0,0,4,0,1,0,3,2,4,1,0,0,1,0,14613.87379,0,18,-118.3853238,33.76305287
113,70,112,113,6037670202,670202,6702.02,32074304.72,27235.10612,6037670202,1400000US06037670202,6037670202,"Census Tract 6702.02, Los Angeles County, California",2728,1821,67,0,539,0,150,151,192939,21,24,45,40,2016,1,0,0,5,0,0,12,0,2,0,0,1,16,0,0,0,1,31,27235.10612,1,70,-118.3579182,33.78858279
114,272,113,114,6037670003,670003,6700.03,16076988.29,18516.17555,6037670003,1400000US06037670003,6037670003,"Census Tract 6700.03, Los Angeles County, California",5535,3305,110,0,762,32,777,549,84245,36,123,224,10,2016,8,0,37,19,3,3,27,0,10,0,8,30,59,2,0,0,29,33,18516.17555,4,272,-118.3227864,33.79646404
115,91,114,115,6037670411,670411,6704.11,31051584,28953.4002,6037670411,1400000US06037670411,6037670411,"Census Tract 6704.11, Los Angeles County, California",4478,2911,49,0,1200,79,24,215,136573,27,32,120,55,2016,3,0,10,6,0,1,18,0,1,0,2,4,20,2,0,0,5,17,28953.4002,2,91,-118.3780219,33.78572028
116,0,115,116,6037572600,572600,5726,13699984.02,15733.28869,6037572600,1400000US06037572600,6037572600,"Census Tract 5726, Los Angeles County, California",5531,1231,620,79,1903,227,993,478,87515,93,100,369,10,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15733.28869,0,0,-118.2139433,33.80801741
117,1,116,117,6037573300,573300,5733,8469112.485,13252.39506,6037573300,1400000US06037573300,6037573300,"Census Tract 5733, Los Angeles County, California",4311,1099,545,0,1757,15,522,373,45507,83,130,331,32,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13252.39506,0,1,-118.17572,33.79329594
118,34,117,118,6037575300,575300,5753,6976564.238,10568.64102,6037575300,1400000US06037575300,6037575300,"Census Tract 5753, Los Angeles County, California",5268,2277,613,304,1395,29,536,114,42146,88,69,338,10,2016,1,0,9,0,0,0,0,0,1,0,0,3,17,0,0,0,2,1,10568.64102,0,34,-118.1850385,33.78623064
119,2,118,119,6037572900,572900,5729,8312437.397,11929.10891,6037572900,1400000US06037572900,6037572900,"Census Tract 5729, Los Angeles County, California",5521,3003,538,141,900,147,558,234,55716,167,92,224,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11929.10891,0,2,-118.2105674,33.7934607
120,2,119,120,6037573201,573201,5732.01,6477674.959,10362.40929,6037573201,1400000US06037573201,6037573201,"Census Tract 5732.01, Los Angeles County, California",4786,2317,868,144,840,0,411,206,44885,102,80,285,14,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10362.40929,0,2,-118.1853303,33.80062397
121,3,120,121,6037573100,573100,5731,12839054.54,14981.53464,6037573100,1400000US06037573100,6037573100,"Census Tract 5731, Los Angeles County, California",7692,2936,1711,256,977,33,1227,552,64506,28,169,300,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,14981.53464,0,3,-118.19737,33.80075729
122,1,121,122,6037572700,572700,5727,11565973.57,14017.51368,6037572700,1400000US06037572700,6037572700,"Census Tract 5727, Los Angeles County, California",5322,1599,581,20,2323,283,307,209,59661,43,48,262,43,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14017.51368,1,1,-118.2125896,33.80076074
123,1,122,123,6037572800,572800,5728,11570211.17,16603.98433,6037572800,1400000US06037572800,6037572800,"Census Tract 5728, Los Angeles County, California",1059,300,408,117,35,19,41,139,26640,65,112,90,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16603.98433,0,1,-118.2212209,33.7953008
124,0,123,124,6037577000,577000,5770,19901755.84,21697.85031,6037577000,1400000US06037577000,6037577000,"Census Tract 5770, Los Angeles County, California",7219,5037,575,27,488,0,443,649,82837,167,130,688,131,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21697.85031,0,0,-118.1398742,33.77872216
125,2,124,125,6037573202,573202,5732.02,6987055.934,10572.64794,6037573202,1400000US06037573202,6037573202,"Census Tract 5732.02, Los Angeles County, California",6397,2988,792,64,1077,26,1285,165,49919,80,97,347,30,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10572.64794,1,2,-118.1850312,33.79349128
126,285,125,126,6037543603,543603,5436.03,15910455.97,17544.24486,6037543603,1400000US06037543603,6037543603,"Census Tract 5436.03, Los Angeles County, California",4074,1565,1113,8,899,46,231,212,88231,23,46,195,75,2016,5,1,12,42,0,1,16,0,16,0,2,48,108,1,2,0,10,11,17544.24486,10,285,-118.2938096,33.80447759
127,1,126,127,6037294120,294120,2941.2,16804337.5,17112.9925,6037294120,1400000US06037294120,6037294120,"Census Tract 2941.20, Los Angeles County, California",2440,1291,120,190,14,0,699,126,48716,62,27,146,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17112.9925,0,1,-118.2475884,33.79578451
128,7,127,128,6037980014,980014,9800.14,73753040.38,74088.73878,6037980014,1400000US06037980014,6037980014,"Census Tract 9800.14, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,12,0,0,2016,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,74088.73878,1,7,-118.2371379,33.78420541
129,18,128,129,6037651101,651101,6511.01,60031485.39,37616.6041,6037651101,1400000US06037651101,6037651101,"Census Tract 6511.01, Los Angeles County, California",5191,2622,38,16,2063,8,189,255,107753,52,49,164,32,2016,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,10,37616.6041,1,18,-118.3372938,33.80831262
130,435,129,130,6037670100,670100,6701,15614530.15,24914.56964,6037670100,1400000US06037670100,6037670100,"Census Tract 6701, Los Angeles County, California",6893,4031,413,50,1164,0,643,592,82287,32,58,359,44,2016,24,0,30,27,2,1,18,0,26,0,14,79,90,2,6,0,31,82,24914.56964,3,435,-118.3159874,33.7847725
131,61,130,131,6037670407,670407,6704.07,13544513.87,17426.77049,6037670407,1400000US06037670407,6037670407,"Census Tract 6704.07, Los Angeles County, California",6201,2816,202,0,2514,72,265,332,121904,80,47,68,32,2016,2,0,6,12,0,0,10,0,4,0,4,0,10,3,1,0,3,6,17426.77049,0,61,-118.3868894,33.77357694
132,4,131,132,6037599100,599100,5991,3649017460,618511.1354,6037599100,1400000US06037599100,6037599100,"Census Tract 5991, Los Angeles County, California",479,401,0,8,8,16,38,8,94015,0,24,47,0,2016,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,618511.1354,0,4,-118.4519886,33.16988081
133,108,132,133,6037670201,670201,6702.01,52561757.12,47577.71769,6037670201,1400000US06037670201,6037670201,"Census Tract 6702.01, Los Angeles County, California",3810,2542,47,28,818,0,166,209,179869,22,33,87,14,2016,4,0,5,9,0,1,13,0,5,0,4,7,36,1,1,0,6,16,47577.71769,0,108,-118.3394968,33.77853006
134,0,133,134,6037574700,574700,5747,4530415.321,8499.689975,6037574700,1400000US06037574700,6037574700,"Census Tract 5747, Los Angeles County, California",148,59,19,0,24,0,4,42,0,21,12,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8499.689975,0,0,-118.1186602,33.77844066
135,0,134,135,6037574602,574602,5746.02,6302871.481,10070.09333,6037574602,1400000US06037574602,6037574602,"Census Tract 5746.02, Los Angeles County, California",1188,882,51,0,130,0,61,64,115824,5,10,45,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10070.09333,0,0,-118.1075548,33.77792962
136,0,135,136,6037574800,574800,5748,11928588.99,15300.51663,6037574800,1400000US06037574800,6037574800,"Census Tract 5748, Los Angeles County, California",2684,2088,255,0,209,0,0,132,109277,9,19,114,73,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300.51663,0,0,-118.1274982,33.7834978
137,134,136,137,6037599000,599000,5990,34397159.59,34197.72497,6037599000,1400000US06037599000,6037599000,"Census Tract 5990, Los Angeles County, California",3581,2705,8,0,3,0,527,338,89794,1,107,140,14,2016,21,0,31,2,1,4,4,0,1,0,1,16,29,3,0,0,13,7,34197.72497,1,134,-118.3299678,33.342012
138,0,137,138,6037577603,577603,5776.03,28948349.14,39627.2794,6037577603,1400000US06037577603,6037577603,"Census Tract 5776.03, Los Angeles County, California",7964,6882,173,46,567,0,132,164,128942,36,95,362,67,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39627.2794,0,0,-118.1287898,33.7691063
139,0,138,139,6037577400,577400,5774,6944951.559,11859.83185,6037577400,1400000US06037577400,6037577400,"Census Tract 5774, Los Angeles County, California",2944,2479,36,61,179,34,101,54,112724,0,72,54,22,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11859.83185,0,0,-118.1351282,33.76291285
140,1,139,140,6037577602,577602,5776.02,15009778.76,17278.46111,6037577602,1400000US06037577602,6037577602,"Census Tract 5776.02, Los Angeles County, California",3292,2567,168,0,195,0,33,329,111716,6,23,102,38,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17278.46111,1,1,-118.111788,33.77046081
141,0,140,141,6037577300,577300,5773,11147849.26,16167.81676,6037577300,1400000US06037577300,6037577300,"Census Tract 5773, Los Angeles County, California",5390,4568,144,15,316,0,151,196,87905,0,53,250,108,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16167.81676,0,0,-118.1381893,33.75716049
142,0,141,142,6037577604,577604,5776.04,11735056.39,38607.97089,6037577604,1400000US06037577604,6037577604,"Census Tract 5776.04, Los Angeles County, California",1368,1176,75,0,92,0,3,22,128523,0,10,35,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38607.97089,0,0,-118.1074135,33.75565553
143,0,142,143,6037576904,576904,5769.04,3941031,8609.289804,6037576904,1400000US06037576904,6037576904,"Census Tract 5769.04, Los Angeles County, California",3287,2286,485,0,181,0,176,159,57713,12,46,298,60,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8609.289804,0,0,-118.1573302,33.77715609
144,1,143,144,6037573004,573004,5730.04,4423554.498,8641.321847,6037573004,1400000US06037573004,6037573004,"Census Tract 5730.04, Los Angeles County, California",4551,2303,1138,183,478,18,358,73,42142,141,131,208,42,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641.321847,0,1,-118.1964856,33.7934955
145,0,144,145,6037576901,576901,5769.01,4789422.785,9246.301695,6037576901,1400000US06037576901,6037576901,"Census Tract 5769.01, Los Angeles County, California",6408,3385,804,0,823,0,1275,121,39325,143,100,577,34,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9246.301695,0,0,-118.1646441,33.77914254
146,0,145,146,6037575101,575101,5751.01,4537944.481,10232.99151,6037575101,1400000US06037575101,6037575101,"Census Tract 5751.01, Los Angeles County, California",4465,2650,409,144,972,0,215,75,51638,55,128,378,37,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10232.99151,0,0,-118.1624094,33.78813502
147,2,146,147,6037575001,575001,5750.01,10164664.68,15533.39895,6037575001,1400000US06037575001,6037575001,"Census Tract 5750.01, Los Angeles County, California",3640,2158,339,31,581,11,236,284,73517,82,84,278,37,2016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15533.39895,0,2,-118.1471454,33.79470887
148,0,147,148,6037574902,574902,5749.02,8672412.86,12992.64609,6037574902,1400000US06037574902,6037574902,"Census Tract 5749.02, Los Angeles County, California",4865,3026,413,80,1004,13,149,180,59867,68,111,1182,296,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12992.64609,0,0,-118.1378513,33.79134809
149,1,148,149,6037574300,574300,5743,26804524.51,25335.25858,6037574300,1400000US06037574300,6037574300,"Census Tract 5743, Los Angeles County, California",5788,4331,296,27,557,102,31,444,95878,46,50,293,30,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25335.25858,0,1,-118.1171972,33.79989002
614,1,613,614,6037571704,571704,5717.04,5184207,11196.167,6037571704,1400000US06037571704,6037571704,"Census Tract 5717.04, Los Angeles County, California",4213,1190,956,68,304,110,1337,248,48537,120,79,197,26,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11196.167,0,1,-118.1870845,33.84995071
615,3,614,615,6037570403,570403,5704.03,6143145.386,10592.86201,6037570403,1400000US06037570403,6037570403,"Census Tract 5704.03, Los Angeles County, California",5173,1725,756,11,311,0,2275,95,57832,118,113,272,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10592.86201,0,3,-118.204498,33.87787166
616,148,615,616,6037544002,544002,5440.02,12312798.15,14918.17669,6037544002,1400000US06037544002,6037544002,"Census Tract 5440.02, Los Angeles County, California",3332,1665,204,0,496,112,670,185,92233,78,85,156,0,2016,5,0,7,26,2,0,7,0,26,1,2,17,17,3,0,0,8,19,14918.17669,8,148,-118.2179469,33.82893204
617,252,616,617,6037544001,544001,5440.01,24507104.48,20890.06429,6037544001,1400000US06037544001,6037544001,"Census Tract 5440.01, Los Angeles County, California",4566,2380,234,0,571,268,913,200,67437,94,61,270,21,2016,5,1,23,27,0,4,7,0,37,0,1,14,63,2,0,0,27,35,20890.06429,6,252,-118.2151509,33.8391747
618,287,617,618,6037543905,543905,5439.05,29527104.98,24256.59459,6037543905,1400000US06037543905,6037543905,"Census Tract 5439.05, Los Angeles County, California",4567,2016,853,7,496,33,834,328,78646,118,78,176,11,2016,8,0,29,15,0,3,7,0,32,2,4,37,62,9,0,0,19,49,24256.59459,11,287,-118.2562923,33.81615215
619,1,618,619,6037650901,650901,6509.01,38164068.47,29584.56057,6037650901,1400000US06037650901,6037650901,"Census Tract 6509.01, Los Angeles County, California",6147,4145,55,71,1241,0,325,310,81432,120,124,583,38,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29584.56057,0,1,-118.3181423,33.83824173
620,14,619,620,6037650401,650401,6504.01,37763560.45,32199.96691,6037650401,1400000US06037650401,6037650401,"Census Tract 6504.01, Los Angeles County, California",4607,2398,0,11,1553,20,234,391,121118,0,51,323,122,2016,0,0,6,0,0,1,0,0,1,0,0,3,1,0,0,0,2,0,32199.96691,0,14,-118.3395131,33.84226742
621,1,620,621,6037650004,650004,6500.04,8221332.997,11731.66652,6037650004,1400000US06037650004,6037650004,"Census Tract 6500.04, Los Angeles County, California",3962,1413,225,14,1615,11,188,496,80764,21,81,239,35,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11731.66652,0,1,-118.3305737,33.87714441
622,1,621,622,6037650003,650003,6500.03,5423932.801,9575.016109,6037650003,1400000US06037650003,6037650003,"Census Tract 6500.03, Los Angeles County, California",3185,1182,124,0,1100,0,447,332,68660,36,77,231,53,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9575.016109,0,1,-118.3390174,33.87586351
623,1,622,623,6037621326,621326,6213.26,8632714.084,13913.4541,6037621326,1400000US06037621326,6037621326,"Census Tract 6213.26, Los Angeles County, California",2990,2393,40,59,234,0,164,100,135067,8,32,45,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13913.4541,0,1,-118.388334,33.82195036
624,0,623,624,6037621324,621324,6213.24,7246020.09,13496.26676,6037621324,1400000US06037621324,6037621324,"Census Tract 6213.24, Los Angeles County, California",3977,3455,54,0,267,0,107,94,137434,47,43,101,35,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13496.26676,0,0,-118.3879328,33.83455457
625,0,624,625,6037621204,621204,6212.04,12833870.53,33283.82796,6037621204,1400000US06037621204,6037621204,"Census Tract 6212.04, Los Angeles County, California",3161,2088,159,0,444,11,417,42,104345,0,60,45,94,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33283.82796,0,0,-118.3924222,33.84713059
626,0,625,626,6037621104,621104,6211.04,11375176.59,13846.36997,6037621104,1400000US06037621104,6037621104,"Census Tract 6211.04, Los Angeles County, California",6881,5836,206,14,410,0,22,393,170950,14,48,23,175,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13846.36997,0,0,-118.3962654,33.85854882
627,0,626,627,6037621004,621004,6210.04,9434850.782,15799.86365,6037621004,1400000US06037621004,6037621004,"Census Tract 6210.04, Los Angeles County, California",4303,3942,2,14,98,0,48,199,178140,1,39,85,99,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15799.86365,0,0,-118.4011816,33.8703141
628,0,627,628,6037620904,620904,6209.04,6202284.497,11202.27881,6037620904,1400000US06037620904,6037620904,"Census Tract 6209.04, Los Angeles County, California",2852,2640,0,0,140,0,0,72,291730,23,18,28,6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11202.27881,0,0,-118.4073004,33.88108806
629,0,628,629,6037620305,620305,6203.05,13673002.37,18971.99547,6037620305,1400000US06037620305,6037620305,"Census Tract 6203.05, Los Angeles County, California",5742,4851,56,199,172,0,264,200,204005,38,72,47,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18971.99547,0,0,-118.4139548,33.89375734
630,596,629,630,6037543306,543306,5433.06,48486104.37,41983.89005,6037543306,1400000US06037543306,6037543306,"Census Tract 5433.06, Los Angeles County, California",7465,1980,961,16,2820,413,687,588,84627,57,149,236,142,2016,13,2,41,28,3,7,54,0,49,0,5,28,247,7,1,0,24,77,41983.89005,10,596,-118.2431028,33.83449922
633,0,632,633,6037570404,570404,5704.04,9288839.276,15581.27272,6037570404,1400000US06037570404,6037570404,"Census Tract 5704.04, Los Angeles County, California",3525,1266,682,0,119,102,1210,146,62162,77,51,213,6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15581.27272,0,0,-118.1960952,33.87763611
