OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,GEOID10,CT10,LABEL,Shape_STAr,Shape_STLe,GEOID_INT,GEO_id,GEO_id2,GEO_displa,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,YEAR,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,Shape_Leng,WeaponLaws,AllCrimes,X,Y
1128,53,1127,1128,6037226001,226001,2260.01,11146271.1,19074.21771,6037226001,1400000US06037226001,6037226001,"Census Tract 2260.01, Los Angeles County, California",2385,838,169,0,0,0,1343,35,37126,148,58,176,26,2016,2,0,11,0,0,0,1,0,0,0,0,11,9,4,1,7,1,4,19074.21771,2,53,-118.2502865,34.02448829
1131,2,1130,1131,6037203600,203600,2036,5956719.242,10682.1392,6037203600,1400000US06037203600,6037203600,"Census Tract 2036, Los Angeles County, California",5228,3757,0,6,95,0,1370,0,44961,125,90,226,21,2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10682.1392,0,2,-118.2095261,34.05134435
1162,0,1161,1162,6037221304,221304,2213.04,2446087.84,6306.611589,6037221304,1400000US06037221304,6037221304,"Census Tract 2213.04, Los Angeles County, California",3954,886,402,11,821,0,1815,19,47249,44,83,94,37,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6306.611589,0,0,-118.3146583,34.04536688
1163,3,1162,1163,6037221303,221303,2213.03,2518370.88,6486.09399,6037221303,1400000US06037221303,6037221303,"Census Tract 2213.03, Los Angeles County, California",2710,703,221,12,309,0,1452,13,37878,70,62,173,20,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6486.09399,0,3,-118.3084506,34.04538733
1164,2,1163,1164,6037219902,219902,2199.02,8619879.871,13294.50822,6037219902,1400000US06037219902,6037219902,"Census Tract 2199.02, Los Angeles County, California",3901,1822,825,31,114,0,1044,65,59521,87,95,248,55,2016,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13294.50822,0,2,-118.3686821,34.03004028
1167,0,1166,1167,6037217002,217002,2170.02,8302513.961,11538.65679,6037217002,1400000US06037217002,6037217002,"Census Tract 2170.02, Los Angeles County, California",5115,3513,483,16,625,0,284,194,93239,0,119,144,287,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11538.65679,0,0,-118.3805055,34.04953823
1170,0,1169,1170,6037216401,216401,2164.01,4412842.468,8517.657382,6037216401,1400000US06037216401,6037216401,"Census Tract 2164.01, Los Angeles County, California",4426,3589,123,0,322,0,303,89,80177,0,70,189,162,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8517.657382,0,0,-118.3797557,34.05669459
1171,4,1170,1171,6037212702,212702,2127.02,9478767.002,13476.03794,6037212702,1400000US06037212702,6037212702,"Census Tract 2127.02, Los Angeles County, California",3732,907,221,17,2144,0,409,34,106836,10,57,55,41,2016,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,13476.03794,0,4,-118.3262029,34.05851955
1172,0,1171,1172,6037212502,212502,2125.02,3068569.802,8256.683307,6037212502,1400000US06037212502,6037212502,"Census Tract 2125.02, Los Angeles County, California",2971,693,229,0,1215,0,772,62,58807,47,103,118,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8256.683307,0,0,-118.3069796,34.05864655
1189,224,1188,1189,6037203300,203300,2033,16057481.88,15611.18883,6037203300,1400000US06037203300,6037203300,"Census Tract 2033, Los Angeles County, California",2082,1149,298,12,248,8,336,31,42984,78,20,84,112,2016,2,0,43,10,0,2,2,0,11,0,20,4,95,3,4,0,25,2,15611.18883,1,224,-118.2062945,34.05976438
1190,2,1189,1190,6037203100,203100,2031,7076573.73,11835.71146,6037203100,1400000US06037203100,6037203100,"Census Tract 2031, Los Angeles County, California",4684,3323,1,65,71,0,1133,91,36386,274,122,202,9,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11835.71146,0,2,-118.1964887,34.05908386
1191,7,1190,1191,6037203500,203500,2035,17843568.23,18794.83508,6037203500,1400000US06037203500,6037203500,"Census Tract 2035, Los Angeles County, California",3109,1908,27,25,415,5,663,66,45715,52,46,140,12,2016,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,2,18794.83508,0,7,-118.2200695,34.05594205
1192,1,1191,1192,6037203710,203710,2037.1,3036174.989,7623.78208,6037203710,1400000US06037203710,6037203710,"Census Tract 2037.10, Los Angeles County, California",3494,2484,49,10,41,0,891,19,45273,126,51,155,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7623.78208,0,1,-118.2009444,34.04989806
1193,0,1192,1193,6037203200,203200,2032,5553914.736,10214.89026,6037203200,1400000US06037203200,6037203200,"Census Tract 2032, Los Angeles County, California",4909,3573,63,25,12,22,1189,25,47032,55,48,258,18,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10214.89026,0,0,-118.1968768,34.0526077
1194,1,1193,1194,6037204410,204410,2044.1,3195518.342,7602.195732,6037204410,1400000US06037204410,6037204410,"Census Tract 2044.10, Los Angeles County, California",2290,1446,5,27,38,12,762,0,38031,54,27,113,6,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7602.195732,0,1,-118.2152829,34.046193
1195,6,1194,1195,6037203800,203800,2038,5246195.381,9451.847569,6037203800,1400000US06037203800,6037203800,"Census Tract 2038, Los Angeles County, California",5022,2758,10,0,76,0,2046,132,54307,190,61,356,53,2016,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,9451.847569,0,6,-118.1955878,34.04499052
1196,11,1195,1196,6037204420,204420,2044.2,3251315.523,7655.418601,6037204420,1400000US06037204420,6037204420,"Census Tract 2044.20, Los Angeles County, California",3096,1822,163,26,119,0,895,71,33398,83,63,125,19,2016,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,7655.418601,1,11,-118.2116319,34.04453652
1197,5,1196,1197,6037204110,204110,2041.1,6499078.054,10204.65819,6037204110,1400000US06037204110,6037204110,"Census Tract 2041.10, Los Angeles County, California",3133,1956,47,0,19,0,1050,61,43016,105,43,170,11,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10204.65819,1,5,-118.1987267,34.03879183
1198,3,1197,1198,6037204300,204300,2043,6926289.588,10888.00228,6037204300,1400000US06037204300,6037204300,"Census Tract 2043, Los Angeles County, California",4984,3197,14,22,81,12,1543,115,35481,229,68,318,13,2016,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10888.00228,0,3,-118.2078846,34.03875407
1203,3,1202,1203,6037216200,216200,2162,10380728.78,13967.31222,6037216200,1400000US06037216200,6037216200,"Census Tract 2162, Los Angeles County, California",5369,2325,1197,29,736,63,643,376,129182,62,68,128,141,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13967.31222,0,3,-118.3482537,34.05712921
1204,8,1203,1204,6037216300,216300,2163,13700729.07,18947.37951,6037216300,1400000US06037216300,6037216300,"Census Tract 2163, Los Angeles County, California",4822,3019,544,7,624,42,185,401,136555,64,12,69,70,2016,0,0,1,0,0,0,0,0,3,0,0,2,1,0,0,0,1,0,18947.37951,0,8,-118.3622229,34.05997564
1205,0,1204,1205,6037216900,216900,2169,11781573.14,15088.48602,6037216900,1400000US06037216900,6037216900,"Census Tract 2169, Los Angeles County, California",4935,1930,1250,265,447,0,883,160,88673,45,90,64,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15088.48602,0,0,-118.3631204,34.04994132
1206,1,1205,1206,6037216700,216700,2167,8373696.288,11709.65354,6037216700,1400000US06037216700,6037216700,"Census Tract 2167, Los Angeles County, California",3913,1566,1191,0,353,0,535,268,92659,26,54,134,52,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11709.65354,0,1,-118.3719612,34.04824995
1207,9,1206,1207,6037216800,216800,2168,7963488.428,11547.78471,6037216800,1400000US06037216800,6037216800,"Census Tract 2168, Los Angeles County, California",3189,2332,265,9,152,0,197,234,126420,27,32,74,23,2016,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,11547.78471,0,9,-118.3706166,34.05578897
1208,1,1207,1208,6037209104,209104,2091.04,753009.1328,3841.174998,6037209104,1400000US06037209104,6037209104,"Census Tract 2091.04, Los Angeles County, California",2499,939,118,88,114,5,1123,112,27889,53,43,139,37,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3841.174998,0,1,-118.2663883,34.05918304
1209,2,1208,1209,6037209103,209103,2091.03,1334880.503,4693.848496,6037209103,1400000US06037209103,6037209103,"Census Tract 2091.03, Los Angeles County, California",3513,1302,84,154,116,18,1827,12,30814,166,57,145,0,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4693.848496,0,2,-118.2640424,34.05711483
1210,3,1209,1210,6037208802,208802,2088.02,2276467.589,7699.483642,6037208802,1400000US06037208802,6037208802,"Census Tract 2088.02, Los Angeles County, California",3341,657,189,0,726,0,1619,150,38841,86,45,146,64,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7699.483642,0,3,-118.278681,34.06215028
1211,12,1210,1211,6037208801,208801,2088.01,2889587.406,7802.252435,6037208801,1400000US06037208801,6037208801,"Census Tract 2088.01, Los Angeles County, California",3137,1022,171,0,578,15,1272,79,34057,137,32,125,33,2016,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,7802.252435,0,12,-118.2766286,34.06009971
1212,5,1211,1212,6037206032,206032,2060.32,10581111.58,13671.48059,6037206032,1400000US06037206032,6037206032,"Census Tract 2060.32, Los Angeles County, California",5501,2962,58,54,1179,34,1169,45,43031,210,99,285,59,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13671.48059,0,5,-118.2247106,34.0470561
1230,0,1229,1230,6037203720,203720,2037.2,3455623.084,7965.721038,6037203720,1400000US06037203720,6037203720,"Census Tract 2037.20, Los Angeles County, California",3883,3164,32,0,24,0,593,70,34733,50,92,110,20,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7965.721038,0,0,-118.2031623,34.04689838
1231,0,1230,1231,6037204120,204120,2041.2,2835215.828,6976.744176,6037204120,1400000US06037204120,6037204120,"Census Tract 2041.20, Los Angeles County, California",2821,1497,1,9,0,0,1200,114,46992,120,74,192,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6976.744176,0,0,-118.2011802,34.03389535
1232,3,1231,1232,6037204200,204200,2042,3242046.465,7623.771261,6037204200,1400000US06037204200,6037204200,"Census Tract 2042, Los Angeles County, California",3602,2772,0,0,72,0,701,57,40811,198,49,159,20,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7623.771261,0,3,-118.2050879,34.04362435
1233,5,1232,1233,6037204600,204600,2046,6253634.145,12237.27104,6037204600,1400000US06037204600,6037204600,"Census Tract 2046, Los Angeles County, California",4322,3014,62,0,73,0,1062,111,42041,147,118,227,31,2016,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,12237.27104,0,5,-118.216813,34.03708339
1234,25,1233,1234,6037203900,203900,2039,4831432.285,12501.38832,6037203900,1400000US06037203900,6037203900,"Census Tract 2039, Los Angeles County, California",3071,2084,24,17,0,0,937,9,58384,75,65,115,0,2016,0,0,2,0,0,0,0,0,0,0,0,6,7,2,0,0,4,4,12501.38832,0,25,-118.1944965,34.03338309
1235,3,1234,1235,6037204700,204700,2047,10882951.43,13337.08015,6037204700,1400000US06037204700,6037204700,"Census Tract 2047, Los Angeles County, California",4940,3315,87,59,72,0,1245,162,56117,98,106,195,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13337.08015,0,3,-118.2124637,34.03098697
1236,3,1235,1236,6037204820,204820,2048.2,3447572.337,8346.76525,6037204820,1400000US06037204820,6037204820,"Census Tract 2048.20, Los Angeles County, California",2271,1265,0,0,0,0,955,51,53496,57,49,76,22,2016,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8346.76525,0,3,-118.2058535,34.02382091
1237,21,1236,1237,6037204910,204910,2049.1,5579346.581,9619.43139,6037204910,1400000US06037204910,6037204910,"Census Tract 2049.10, Los Angeles County, California",3367,2518,6,6,6,0,827,4,50983,84,71,137,54,2016,13,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,9619.43139,1,21,-118.1955823,34.02488767
1238,0,1237,1238,6037205110,205110,2051.1,3088819.047,9229.48185,6037205110,1400000US06037205110,6037205110,"Census Tract 2051.10, Los Angeles County, California",3994,2808,58,14,84,0,993,37,48927,114,70,196,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9229.48185,0,0,-118.2143108,34.02451075
1239,2,1238,1239,6037204810,204810,2048.1,8283498.843,12180.66332,6037204810,1400000US06037204810,6037204810,"Census Tract 2048.10, Los Angeles County, California",4768,3367,85,96,28,0,1152,40,42945,200,78,346,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12180.66332,0,2,-118.203014,34.02856017
1240,7,1239,1240,6037206200,206200,2062,6229434.999,11677.50641,6037206200,1400000US06037206200,6037206200,"Census Tract 2062, Los Angeles County, California",3335,651,619,3,1372,11,486,193,38076,13,77,93,50,2016,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,11677.50641,0,7,-118.24161,34.04699891
1241,35,1240,1241,6037207900,207900,2079,9720577.05,12841.37367,6037207900,1400000US06037207900,6037207900,"Census Tract 2079, Los Angeles County, California",4697,1924,506,0,1861,0,235,171,119366,187,225,288,111,2016,1,0,10,0,0,2,1,0,0,0,1,5,8,0,0,1,2,3,12841.37367,1,35,-118.26018,34.04053245
1242,1,1241,1242,6037217200,217200,2172,9892590.729,15006.50802,6037217200,1400000US06037217200,6037217200,"Census Tract 2172, Los Angeles County, California",4053,1552,1030,23,360,0,845,243,94553,75,45,169,77,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15006.50802,0,1,-118.3424716,34.04958888
1243,0,1242,1243,6037217100,217100,2171,9664107.941,12909.21375,6037217100,1400000US06037217100,6037217100,"Census Tract 2171, Los Angeles County, California",5741,2539,1945,0,265,0,725,267,84653,18,121,261,153,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12909.21375,0,0,-118.3545417,34.04897064
1244,0,1243,1244,6037218210,218210,2182.1,4181546.302,8771.280539,6037218210,1400000US06037218210,6037218210,"Census Tract 2182.10, Los Angeles County, California",4073,1811,718,23,124,0,1393,4,43697,100,63,110,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8771.280539,0,0,-118.3423178,34.04279559
1245,1,1244,1245,6037218110,218110,2181.1,6443242.092,12758.85631,6037218110,1400000US06037218110,6037218110,"Census Tract 2181.10, Los Angeles County, California",3334,788,781,2,657,0,1093,13,66818,36,32,121,19,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12758.85631,0,1,-118.3275653,34.04433033
1246,3,1245,1246,6037218120,218120,2181.2,4792162.654,8884.873544,6037218120,1400000US06037218120,6037218120,"Census Tract 2181.20, Los Angeles County, California",5208,1875,647,96,920,0,1573,97,46429,251,94,340,56,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8884.873544,0,3,-118.3206881,34.043568
1247,3,1246,1247,6037218300,218300,2183,9696120.918,17311.94687,6037218300,1400000US06037218300,6037218300,"Census Tract 2183, Los Angeles County, California",5855,1949,2012,20,236,0,1445,193,53182,77,99,226,105,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,17311.94687,0,3,-118.354913,34.04228677
1249,3,1248,1249,6037218220,218220,2182.2,7241655.754,11685.49451,6037218220,1400000US06037218220,6037218220,"Census Tract 2182.20, Los Angeles County, California",4666,1842,1388,3,238,0,1024,171,82165,62,117,248,55,2016,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11685.49451,0,3,-118.3349041,34.04340605
1278,0,1277,1278,6037302506,302506,3025.06,9754492.854,15033.60884,6037302506,1400000US06037302506,6037302506,"Census Tract 3025.06, Los Angeles County, California",3453,2464,192,0,394,13,221,169,74132,78,32,149,54,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15033.60884,0,0,-118.2462682,34.12879126
1279,0,1278,1279,6037302505,302505,3025.05,5774526.864,15901.12169,6037302505,1400000US06037302505,6037302505,"Census Tract 3025.05, Los Angeles County, California",4246,2429,318,0,654,0,706,139,42800,47,84,166,42,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15901.12169,0,0,-118.2530931,34.12730874
1285,3,1284,1285,6037214901,214901,2149.01,3365544.288,7399.905782,6037214901,1400000US06037214901,6037214901,"Census Tract 2149.01, Los Angeles County, California",3025,2289,30,28,353,0,35,290,87898,17,12,20,77,2016,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7399.905782,0,3,-118.3872507,34.07428599
1286,0,1285,1286,6037214503,214503,2145.03,2500535.443,6988.661473,6037214503,1400000US06037214503,6037214503,"Census Tract 2145.03, Los Angeles County, California",3317,1517,152,7,1317,0,190,134,95264,0,70,239,76,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6988.661473,0,0,-118.3541278,34.06684673
1287,2,1286,1287,6037212102,212102,2121.02,1492445.904,4902.632562,6037212102,1400000US06037212102,6037212102,"Census Tract 2121.02, Los Angeles County, California",2324,588,204,0,989,27,473,43,33823,40,71,129,50,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4902.632562,0,2,-118.2985098,34.06357749
1288,14,1287,1288,6037212101,212101,2121.01,1999680.474,5670.098222,6037212101,1400000US06037212101,6037212101,"Census Tract 2121.01, Los Angeles County, California",3016,940,539,0,1268,0,153,116,57624,12,56,154,85,2016,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,8,5670.098222,0,14,-118.2941536,34.06360043
1289,2,1288,1289,6037211922,211922,2119.22,999882.1875,4155.338502,6037211922,1400000US06037211922,6037211922,"Census Tract 2119.22, Los Angeles County, California",3592,1217,139,19,1396,0,705,116,50253,39,54,145,14,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4155.338502,0,2,-118.2954103,34.067227
1290,0,1289,1290,6037211804,211804,2118.04,2001609.598,5672.183285,6037211804,1400000US06037211804,6037211804,"Census Tract 2118.04, Los Angeles County, California",3193,657,150,32,1992,0,173,189,49343,42,94,198,22,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5672.183285,0,0,-118.3066189,34.06716676
1291,3,1290,1291,6037211803,211803,2118.03,1501836.623,4915.856684,6037211803,1400000US06037211803,6037211803,"Census Tract 2118.03, Los Angeles County, California",4054,699,133,0,2838,24,324,36,49130,7,62,139,57,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4915.856684,1,3,-118.3022444,34.06719282
1292,3,1291,1292,6037211202,211202,2112.02,1928500.754,5559.519694,6037211202,1400000US06037211202,6037211202,"Census Tract 2112.02, Los Angeles County, California",2516,1042,108,0,638,0,696,32,45879,67,29,168,28,2016,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5559.519694,0,3,-118.2941252,34.07452577
1294,8,1293,1294,6037214902,214902,2149.02,5455186.892,9800.932797,6037214902,1400000US06037214902,6037214902,"Census Tract 2149.02, Los Angeles County, California",2916,2133,81,0,444,0,78,180,103916,0,46,118,136,2016,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,1,1,9800.932797,0,8,-118.3801049,34.07296452
1295,0,1294,1295,6037214502,214502,2145.02,2779099.239,7902.868215,6037214502,1400000US06037214502,6037214502,"Census Tract 2145.02, Los Angeles County, California",5485,3066,432,0,1666,0,204,117,94437,0,83,666,267,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7902.868215,0,0,-118.3504164,34.06801006
1296,1,1295,1296,6037211703,211703,2117.03,1981693.38,5697.205754,6037211703,1400000US06037211703,6037211703,"Census Tract 2117.03, Los Angeles County, California",4952,1404,298,26,2273,0,930,21,48831,149,153,188,61,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5697.205754,0,1,-118.3115942,34.06715151
1297,2,1296,1297,6037211121,211121,2111.21,2302660.592,7589.184642,6037211121,1400000US06037211121,6037211121,"Census Tract 2111.21, Los Angeles County, California",2291,932,145,0,619,27,385,183,61294,29,34,163,22,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7589.184642,0,2,-118.2854228,34.07301501
1298,1,1297,1298,6037189201,189201,1892.01,3505709.456,7950.841905,6037189201,1400000US06037189201,6037189201,"Census Tract 1892.01, Los Angeles County, California",3479,2645,158,0,232,9,287,148,50752,9,61,132,48,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7950.841905,0,1,-118.2961727,34.10358773
1299,0,1298,1299,6037185204,185204,1852.04,10373393.56,17364.36843,6037185204,1400000US06037185204,6037185204,"Census Tract 1852.04, Los Angeles County, California",1887,930,58,15,534,0,293,57,122572,26,22,44,14,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17364.36843,0,0,-118.2232721,34.10290883
1300,0,1299,1300,6037185203,185203,1852.03,5898482.026,11951.01218,6037185203,1400000US06037185203,6037185203,"Census Tract 1852.03, Los Angeles County, California",3351,1964,13,109,287,0,962,16,54516,89,120,111,36,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11951.01218,0,0,-118.2317006,34.1001321
1301,0,1300,1301,6037208501,208501,2085.01,2617928.327,6561.569834,6037208501,1400000US06037208501,6037208501,"Census Tract 2085.01, Los Angeles County, California",2212,743,20,15,1054,13,367,0,62534,31,45,100,33,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6561.569834,0,0,-118.2719585,34.06953647
1302,0,1301,1302,6037190801,190801,1908.01,3489443.946,7925.329601,6037190801,1400000US06037190801,6037190801,"Census Tract 1908.01, Los Angeles County, California",2651,1265,268,35,248,0,762,73,47481,139,253,213,55,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7925.329601,0,0,-118.3244708,34.09438159
1303,0,1302,1303,6037190402,190402,1904.02,1691439.61,5221.39163,6037190402,1400000US06037190402,6037190402,"Census Tract 1904.02, Los Angeles County, California",2473,1802,146,0,326,0,144,55,49075,19,10,103,40,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5221.39163,0,0,-118.3071636,34.10355394
1304,0,1303,1304,6037190401,190401,1904.01,1796752.675,5352.448943,6037190401,1400000US06037190401,6037190401,"Census Tract 1904.01, Los Angeles County, California",3300,2400,64,0,494,19,278,45,48252,0,14,47,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5352.448943,0,0,-118.3027989,34.10357671
1305,7,1304,1305,6037190201,190201,1902.01,2441809.718,6951.989725,6037190201,1400000US06037190201,6037190201,"Census Tract 1902.01, Los Angeles County, California",2494,1518,138,68,131,0,588,51,39934,5,59,505,17,2016,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,6951.989725,0,7,-118.3297262,34.10336271
1306,3,1305,1306,6037189904,189904,1899.04,1717884.155,5282.078544,6037189904,1400000US06037189904,6037189904,"Census Tract 1899.04, Los Angeles County, California",2502,1846,152,0,322,1,70,111,53865,14,26,134,100,2016,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5282.078544,0,3,-118.3468051,34.09972394
1307,0,1306,1307,6037186301,186301,1863.01,12507906.87,17910.96418,6037186301,1400000US06037186301,6037186301,"Census Tract 1863.01, Los Angeles County, California",3114,1498,111,24,335,0,1079,67,56217,42,67,174,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17910.96418,0,0,-118.2404458,34.12235535
1308,0,1307,1308,6037311801,311801,3118.01,6290454.511,12116.74509,6037311801,1400000US06037311801,6037311801,"Census Tract 3118.01, Los Angeles County, California",3139,1882,89,0,184,13,890,81,69621,10,78,65,22,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12116.74509,0,0,-118.3068513,34.1661278
1322,5,1321,1322,6037302401,302401,3024.01,14758166.21,18000.67964,6037302401,1400000US06037302401,6037302401,"Census Tract 3024.01, Los Angeles County, California",6431,4381,172,0,1049,0,755,74,51017,43,131,323,48,2016,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,18000.67964,0,5,-118.2597579,34.13162297
1323,4,1322,1323,6037700802,700802,7008.02,7382967.311,15107.60653,6037700802,1400000US06037700802,6037700802,"Census Tract 7008.02, Los Angeles County, California",3889,3103,98,9,474,0,136,69,133123,24,38,144,70,2016,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15107.60653,0,4,-118.3820901,34.06842794
1324,8,1323,1324,6037700801,700801,7008.01,15658674.92,20079.46205,6037700801,1400000US06037700801,6037700801,"Census Tract 7008.01, Los Angeles County, California",5863,4498,58,0,967,0,174,166,109651,0,59,33,105,2016,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,20079.46205,0,8,-118.3967928,34.07171563
1325,494,1324,1325,6037700502,700502,7005.02,5425276.749,10805.4204,6037700502,1400000US06037700502,6037700502,"Census Tract 7005.02, Los Angeles County, California",4395,3495,181,0,380,0,173,166,79845,0,67,62,169,2016,43,0,60,36,4,8,44,0,8,1,7,26,140,10,1,0,32,73,10805.4204,1,494,-118.3807194,34.09029655
1326,635,1325,1326,6037700501,700501,7005.01,6429856.573,15065.13497,6037700501,1400000US06037700501,6037700501,"Census Tract 7005.01, Los Angeles County, California",3749,2614,273,0,303,32,295,232,112119,11,12,215,16,2016,43,1,112,32,3,10,54,0,30,0,11,13,155,16,1,0,33,117,15065.13497,4,635,-118.3878394,34.08764049
1327,824,1326,1327,6037700101,700101,7001.01,7255626.473,13621.81461,6037700101,1400000US06037700101,6037700101,"Census Tract 7001.01, Los Angeles County, California",5059,4395,99,32,161,0,238,134,85744,0,100,200,77,2016,17,1,74,39,6,14,70,0,20,0,13,163,193,10,0,0,76,109,13621.81461,19,824,-118.3524605,34.09257948
1334,499,1333,1334,6037700102,700102,7001.02,5284605.463,13568.18789,6037700102,1400000US06037700102,6037700102,"Census Tract 7001.02, Los Angeles County, California",3687,2507,300,22,152,0,463,243,71210,0,56,124,63,2016,15,3,45,24,0,6,34,0,26,0,2,41,227,3,0,0,25,39,13568.18789,9,499,-118.3539099,34.08928222
1335,10,1334,1335,6037211704,211704,2117.04,1990706.127,5747.498383,6037211704,1400000US06037211704,6037211704,"Census Tract 2117.04, Los Angeles County, California",2918,748,210,0,1612,0,275,73,42359,42,30,139,119,2016,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5747.498383,0,10,-118.3115905,34.06351631
